,custnumber,allorder,allmount,sper,fiveorder,sixorder,sevenorder,slope,order_qu,order_log,mount_log,order_minmax,order_cluster
6419,20242149,5,195.6,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.281171207713066,0.19178093156309156,1
6420,20237426,5,422.86,0.2,0,3,2,0.9999999999999999,5,1.791759469228055,6.0494032120284285,0.19178093156309156,1
6421,20233954,5,88.5,0.2,0,1,4,1.9999999999999998,5,1.791759469228055,4.4942386252808095,0.19178093156309156,1
6422,20241666,5,95.42,0.2,0,3,2,0.9999999999999999,5,1.791759469228055,4.568713648977476,0.19178093156309156,1
6423,20241753,5,167.44,0.0,0,3,2,0.9999999999999999,5,1.791759469228055,5.126579603293727,0.19178093156309156,1
6424,20240836,5,198.4,0.2,0,2,3,1.5,5,1.791759469228055,5.295312857527738,0.19178093156309156,1
6425,20242146,5,231.8,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.450179715857283,0.19178093156309156,1
6426,20241384,5,226.42,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.426798528196577,0.19178093156309156,1
6427,20235134,5,210.68,1.0,0,1,4,1.9999999999999998,5,1.791759469228055,5.355075700366646,0.19178093156309156,1
6428,20236004,5,324.2,0.4,0,3,2,0.9999999999999999,5,1.791759469228055,5.784440377673656,0.19178093156309156,1
6429,20242168,5,327.1,0.8,0,2,3,1.5,5,1.791759469228055,5.793318439967056,0.19178093156309156,1
6430,20232062,5,120.8,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,4.802380355275797,0.19178093156309156,1
6431,20232004,5,199.6,1.0,0,3,2,0.9999999999999999,5,1.791759469228055,5.301312875527835,0.19178093156309156,1
6432,20241738,5,220.31,0.8,0,2,3,1.5,5,1.791759469228055,5.39956443356432,0.19178093156309156,1
6433,20234359,5,124.45,0.8,0,3,2,0.9999999999999999,5,1.791759469228055,4.8319072728124315,0.19178093156309156,1
6434,20236136,5,245.2,0.4,0,1,4,1.9999999999999998,5,1.791759469228055,5.506144213750353,0.19178093156309156,1
6435,20241801,5,331.7,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.807241183024431,0.19178093156309156,1
6436,20230477,5,275.7,0.6,0,1,4,1.9999999999999998,5,1.791759469228055,5.62293388679288,0.19178093156309156,1
6437,20236288,5,266.6,0.0,0,5,0,-2.274262042849032e-16,5,1.791759469228055,5.589493328254074,0.19178093156309156,1
6438,20230246,5,148.48,0.8,0,3,2,0.9999999999999999,5,1.791759469228055,5.0071626046172835,0.19178093156309156,1
6439,20231376,5,249.98,0.4,0,3,2,0.9999999999999999,5,1.791759469228055,5.525373254682162,0.19178093156309156,1
6440,20240977,5,318.04,0.4,0,5,0,-2.274262042849032e-16,5,1.791759469228055,5.765316486773473,0.19178093156309156,1
6441,20236584,5,220.4,0.0,0,5,0,-2.274262042849032e-16,5,1.791759469228055,5.399971020274537,0.19178093156309156,1
6442,20231594,5,183.35,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.216836124680153,0.19178093156309156,1
6443,20231597,5,138.95,0.6,0,3,2,0.9999999999999999,5,1.791759469228055,4.941285215961463,0.19178093156309156,1
6444,20234918,5,296.7,0.4,0,2,3,1.5,5,1.791759469228055,5.69608626802173,0.19178093156309156,1
6445,20240730,5,219.17,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.394399975225081,0.19178093156309156,1
6446,20241866,5,260.97,0.6,0,3,2,0.9999999999999999,5,1.791759469228055,5.568229993388241,0.19178093156309156,1
6447,20234468,5,217.48,1.0,0,2,3,1.5,5,1.791759469228055,5.38669447716545,0.19178093156309156,1
6448,20236249,5,94.46,1.0,0,1,4,1.9999999999999998,5,1.791759469228055,4.55870731157775,0.19178093156309156,1
6449,20240123,5,316.9,0.8,0,5,0,-2.274262042849032e-16,5,1.791759469228055,5.761736867916757,0.19178093156309156,1
6450,20241776,5,273.9,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.6164073951712,0.19178093156309156,1
6451,20237162,5,330.55,0.8,0,2,3,1.5,5,1.791759469228055,5.803778627814877,0.19178093156309156,1
6452,20241089,5,209.15,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.347821561451125,0.19178093156309156,1
6453,20240846,5,218.48,0.6,0,3,2,0.9999999999999999,5,1.791759469228055,5.391261112190775,0.19178093156309156,1
6454,20240115,5,88.26,0.8,1,1,3,0.9999999999999997,5,1.791759469228055,4.491553459201124,0.19178093156309156,1
6455,20236587,5,237.33,1.0,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.473656267914107,0.19178093156309156,1
6456,20237519,5,229.89,0.6,2,3,0,-1.0000000000000007,5,1.791759469228055,5.441941406630912,0.19178093156309156,1
6457,20236405,5,133.71,1.0,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,4.903124319710477,0.19178093156309156,1
6458,20241714,5,276.5,0.6,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.625820933186489,0.19178093156309156,1
6459,20240067,5,221.76,0.4,1,1,3,0.9999999999999997,5,1.791759469228055,5.406094958721468,0.19178093156309156,1
6460,20234022,5,204.67,0.8,2,0,3,0.4999999999999997,5,1.791759469228055,5.326272942561368,0.19178093156309156,1
6461,20242028,5,275.12,0.6,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.620835553835275,0.19178093156309156,1
6462,20236262,5,158.14,0.6,2,2,1,-0.5000000000000004,5,1.791759469228055,5.069784317949389,0.19178093156309156,1
6463,20230444,5,204.76,0.8,1,2,2,0.4999999999999998,5,1.791759469228055,5.326710441049254,0.19178093156309156,1
6464,20237419,5,217.72,0.2,1,1,3,0.9999999999999997,5,1.791759469228055,5.38779237297564,0.19178093156309156,1
6465,20234745,5,239.21,0.8,1,2,2,0.4999999999999998,5,1.791759469228055,5.481513540752652,0.19178093156309156,1
6466,20233262,5,116.18,1.0,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,4.7637112141166424,0.19178093156309156,1
6467,20236962,5,195.3,0.0,2,0,3,0.4999999999999997,5,1.791759469228055,5.279644101282416,0.19178093156309156,1
6468,20240859,5,152.51,0.8,1,2,2,0.4999999999999998,5,1.791759469228055,5.03376571148511,0.19178093156309156,1
6469,20230461,5,137.18,0.6,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,4.928557183060649,0.19178093156309156,1
6470,20241131,5,270.98,0.6,1,2,2,0.4999999999999998,5,1.791759469228055,5.6057285341808125,0.19178093156309156,1
6471,20230318,5,188.3,0.4,2,3,0,-1.0000000000000007,5,1.791759469228055,5.243333058215277,0.19178093156309156,1
6472,20236056,5,164.4,0.4,1,4,0,-0.5000000000000003,5,1.791759469228055,5.108366782589591,0.19178093156309156,1
6473,20237157,5,294.4,0.6,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,5.68833037009728,0.19178093156309156,1
6474,20235972,5,96.85,0.8,1,0,4,1.4999999999999998,5,1.791759469228055,4.583435693842085,0.19178093156309156,1
6475,20241623,5,150.27,0.8,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.019066319574108,0.19178093156309156,1
6476,20236233,5,272.42,0.4,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,5.611009074503846,0.19178093156309156,1
6477,20241597,5,177.21,0.4,1,4,0,-0.5000000000000003,5,1.791759469228055,5.182962630185008,0.19178093156309156,1
6478,20240575,5,264.45,1.0,3,1,1,-1.0000000000000004,5,1.791759469228055,5.58142649902968,0.19178093156309156,1
6479,20237835,5,188.72,0.4,1,0,4,1.4999999999999998,5,1.791759469228055,5.2455493010093805,0.19178093156309156,1
6480,20240255,5,271.95,1.0,4,1,0,-2.000000000000001,5,1.791759469228055,5.609288628227767,0.19178093156309156,1
6481,20234639,5,117.28,0.8,2,2,1,-0.5000000000000004,5,1.791759469228055,4.7730546949842765,0.19178093156309156,1
6482,20236382,5,171.14,0.6,2,2,1,-0.5000000000000004,5,1.791759469228055,5.148308099221328,0.19178093156309156,1
6483,20235417,5,301.44,1.0,1,0,4,1.4999999999999998,5,1.791759469228055,5.711882910690069,0.19178093156309156,1
6484,20230857,5,230.19,0.6,1,2,2,0.4999999999999998,5,1.791759469228055,5.443239883267646,0.19178093156309156,1
6485,20235734,5,178.06,0.8,1,4,0,-0.5000000000000003,5,1.791759469228055,5.18772094520601,0.19178093156309156,1
6486,20240847,5,157.6,1.0,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.066385309200747,0.19178093156309156,1
6487,20234180,5,256.94,0.4,4,1,0,-2.000000000000001,5,1.791759469228055,5.552726999736245,0.19178093156309156,1
6488,20234383,5,157.11,0.2,1,4,0,-0.5000000000000003,5,1.791759469228055,5.063290993322054,0.19178093156309156,1
6489,20241303,5,161.73,0.6,3,2,0,-1.5000000000000004,5,1.791759469228055,5.092092385672523,0.19178093156309156,1
6490,20236848,5,200.63,0.6,3,1,1,-1.0000000000000004,5,1.791759469228055,5.3064343346499845,0.19178093156309156,1
6491,20237124,5,236.4,0.8,1,2,2,0.4999999999999998,5,1.791759469228055,5.469746482175568,0.19178093156309156,1
6492,20235453,5,165.44,1.0,1,4,0,-0.5000000000000003,5,1.791759469228055,5.11463488411474,0.19178093156309156,1
6493,20232324,5,162.38,1.0,1,1,3,0.9999999999999997,5,1.791759469228055,5.096078775913723,0.19178093156309156,1
6494,20237449,5,110.8,0.6,1,2,2,0.4999999999999998,5,1.791759469228055,4.716711560720999,0.19178093156309156,1
6495,20236024,5,110.37,0.6,3,1,1,-1.0000000000000004,5,1.791759469228055,4.712857991405009,0.19178093156309156,1
6496,20236292,5,187.63,1.0,2,2,1,-0.5000000000000004,5,1.791759469228055,5.239787424357633,0.19178093156309156,1
6497,20240635,5,207.11,1.0,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.33806678606532,0.19178093156309156,1
6498,20235334,5,88.4,1.0,3,2,0,-1.5000000000000004,5,1.791759469228055,4.493120682179469,0.19178093156309156,1
6499,20240322,5,235.14,0.6,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,5.464424849478964,0.19178093156309156,1
6500,20231111,5,292.74,0.4,1,1,3,0.9999999999999997,5,1.791759469228055,5.682695022325716,0.19178093156309156,1
6501,20234342,5,226.49,0.8,1,2,2,0.4999999999999998,5,1.791759469228055,5.427106281380954,0.19178093156309156,1
6502,20234610,5,180.6,0.4,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,5.201806466167193,0.19178093156309156,1
6503,20233794,5,147.13,0.6,1,3,1,-4.648018717737731e-16,5,1.791759469228055,4.998090266593961,0.19178093156309156,1
6504,20231846,5,245.85,0.4,3,0,2,-0.5000000000000002,5,1.791759469228055,5.508780864704872,0.19178093156309156,1
6505,20235664,5,343.05,0.2,1,0,4,1.4999999999999998,5,1.791759469228055,5.840786995648489,0.19178093156309156,1
6506,20236585,5,133.18,0.2,2,2,1,-0.5000000000000004,5,1.791759469228055,4.899182182134742,0.19178093156309156,1
6507,20236054,5,142.62,1.0,2,3,0,-1.0000000000000007,5,1.791759469228055,4.967170922682172,0.19178093156309156,1
6508,20231544,5,176.4,0.8,5,0,0,-2.5000000000000013,5,1.791759469228055,5.178407069875479,0.19178093156309156,1
6509,20232081,5,154.58,0.2,3,1,1,-1.0000000000000004,5,1.791759469228055,5.047160068778628,0.19178093156309156,1
6510,20237789,5,268.2,0.8,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,5.595454597770573,0.19178093156309156,1
6511,20240124,5,124.11,0.8,2,2,1,-0.5000000000000004,5,1.791759469228055,4.829193350329309,0.19178093156309156,1
6512,20236891,5,201.88,0.8,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,5.312614671248861,0.19178093156309156,1
6513,20233995,5,185.27,1.0,4,1,0,-2.000000000000001,5,1.791759469228055,5.227197234044911,0.19178093156309156,1
6514,20235760,5,188.46,0.8,1,1,3,0.9999999999999997,5,1.791759469228055,5.244177920447388,0.19178093156309156,1
6515,20231605,5,237.42,0.4,3,2,0,-1.5000000000000004,5,1.791759469228055,5.474033824289855,0.19178093156309156,1
6516,20234446,5,217.33,0.6,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.386007679675025,0.19178093156309156,1
6517,20235629,5,96.38,0.4,3,1,1,-1.0000000000000004,5,1.791759469228055,4.578620850754555,0.19178093156309156,1
6518,20237025,5,143.98,0.4,3,1,1,-1.0000000000000004,5,1.791759469228055,4.976595801872731,0.19178093156309156,1
6519,20236583,5,270.38,0.8,2,2,1,-0.5000000000000004,5,1.791759469228055,5.603520052717807,0.19178093156309156,1
6520,20236536,5,291.77,0.4,4,1,0,-2.000000000000001,5,1.791759469228055,5.6793873178214795,0.19178093156309156,1
6521,20240609,5,150.19,0.4,3,2,0,-1.5000000000000004,5,1.791759469228055,5.01853732399211,0.19178093156309156,1
6522,20236946,5,271.96,1.0,2,2,1,-0.5000000000000004,5,1.791759469228055,5.6093252643033145,0.19178093156309156,1
6523,20231944,5,189.4,0.2,4,0,1,-1.500000000000001,5,1.791759469228055,5.249127122357265,0.19178093156309156,1
6524,20232391,5,301.21,0.8,4,0,1,-1.500000000000001,5,1.791759469228055,5.711122139959587,0.19178093156309156,1
6525,20235680,5,117.5,1.0,1,3,1,-4.648018717737731e-16,5,1.791759469228055,4.774912960575186,0.19178093156309156,1
6526,20235713,5,276.18,1.0,3,1,1,-1.0000000000000004,5,1.791759469228055,5.624667114640657,0.19178093156309156,1
6527,20236716,5,105.76,0.2,5,0,0,-2.5000000000000013,5,1.791759469228055,4.670583324536324,0.19178093156309156,1
6528,20234938,5,171.16,0.4,2,2,1,-0.5000000000000004,5,1.791759469228055,5.14842427697342,0.19178093156309156,1
6529,20232002,5,161.36,0.6,3,2,0,-1.5000000000000004,5,1.791759469228055,5.089816091970697,0.19178093156309156,1
6530,20237140,5,201.86,0.4,3,0,2,-0.5000000000000002,5,1.791759469228055,5.312516085947849,0.19178093156309156,1
6531,20231571,5,175.25,0.2,5,0,0,-2.5000000000000013,5,1.791759469228055,5.171903441692378,0.19178093156309156,1
6532,20237724,5,311.92,1.0,3,2,0,-1.5000000000000004,5,1.791759469228055,5.74594756681688,0.19178093156309156,1
6533,20230562,5,190.05,0.6,2,0,3,0.4999999999999997,5,1.791759469228055,5.252535173892909,0.19178093156309156,1
6534,20231896,5,420.24,0.6,4,0,1,-1.500000000000001,5,1.791759469228055,6.043202742512396,0.19178093156309156,1
6535,20231319,5,177.71,0.2,4,1,0,-2.000000000000001,5,1.791759469228055,5.185764380308706,0.19178093156309156,1
6536,20231631,5,208.41,0.4,2,0,3,0.4999999999999997,5,1.791759469228055,5.344294052788061,0.19178093156309156,1
6537,20230556,5,169.44,0.8,1,1,3,0.9999999999999997,5,1.791759469228055,5.138383328631711,0.19178093156309156,1
6538,20235620,5,202.04,0.0,4,1,0,-2.000000000000001,5,1.791759469228055,5.313403003966077,0.19178093156309156,1
6539,20236502,5,164.99,0.6,5,0,0,-2.5000000000000013,5,1.791759469228055,5.111927545578128,0.19178093156309156,1
6540,20236012,5,252.51,1.0,2,2,1,-0.5000000000000004,5,1.791759469228055,5.535403269984952,0.19178093156309156,1
6541,20235747,5,181.39,0.4,4,1,0,-2.000000000000001,5,1.791759469228055,5.206147251575906,0.19178093156309156,1
6542,20236671,5,313.05,1.0,2,3,0,-1.0000000000000007,5,1.791759469228055,5.74955220890039,0.19178093156309156,1
6543,20235644,5,146.49,0.8,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,4.993760376871411,0.19178093156309156,1
6544,20231409,5,188.25,1.0,2,2,1,-0.5000000000000004,5,1.791759469228055,5.243068892317559,0.19178093156309156,1
6545,20236445,5,274.58,0.6,3,0,2,-0.5000000000000002,5,1.791759469228055,5.618877967565757,0.19178093156309156,1
6546,20231056,5,180.58,0.8,2,2,1,-0.5000000000000004,5,1.791759469228055,5.201696327943611,0.19178093156309156,1
6547,20235273,5,98.29,0.6,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,4.598044861045503,0.19178093156309156,1
6548,20235950,5,231.82,0.8,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.450265622820095,0.19178093156309156,1
6549,20236512,5,223.93,0.6,4,1,0,-2.000000000000001,5,1.791759469228055,5.4157892426882075,0.19178093156309156,1
6550,20237631,5,178.08,0.8,3,2,0,-1.5000000000000004,5,1.791759469228055,5.187832633372765,0.19178093156309156,1
6551,20234227,5,177.19,0.8,4,1,0,-2.000000000000001,5,1.791759469228055,5.182850396739323,0.19178093156309156,1
6552,20236018,5,126.36,0.8,2,0,3,0.4999999999999997,5,1.791759469228055,4.847017722096073,0.19178093156309156,1
6553,20236803,5,145.4,0.0,3,2,0,-1.5000000000000004,5,1.791759469228055,4.986342601527212,0.19178093156309156,1
6554,20235328,5,243.57,0.4,2,2,1,-0.5000000000000004,5,1.791759469228055,5.49950156650782,0.19178093156309156,1
6555,20236391,5,162.77,1.0,3,2,0,-1.5000000000000004,5,1.791759469228055,5.098463004461776,0.19178093156309156,1
6556,20234575,5,116.36,1.0,1,3,1,-4.648018717737731e-16,5,1.791759469228055,4.765246133834726,0.19178093156309156,1
6557,20230631,5,221.68,1.0,5,0,0,-2.5000000000000013,5,1.791759469228055,5.405735763315307,0.19178093156309156,1
6558,20236328,5,81.44,0.4,3,1,1,-1.0000000000000004,5,1.791759469228055,4.412070756022258,0.19178093156309156,1
6559,20230210,5,182.21,0.8,2,2,1,-0.5000000000000004,5,1.791759469228055,5.210633035903153,0.19178093156309156,1
6560,20231868,5,229.74,0.6,1,4,0,-0.5000000000000003,5,1.791759469228055,5.441291535499143,0.19178093156309156,1
6561,20237232,5,195.67,0.4,3,2,0,-1.5000000000000004,5,1.791759469228055,5.281527197240562,0.19178093156309156,1
6562,20234819,5,226.18,1.0,3,1,1,-1.0000000000000004,5,1.791759469228055,5.425742654803275,0.19178093156309156,1
6563,20235100,5,130.76,0.0,2,2,1,-0.5000000000000004,5,1.791759469228055,4.880982085869385,0.19178093156309156,1
6564,20234851,5,84.48,0.8,5,0,0,-2.5000000000000013,5,1.791759469228055,4.448282430450947,0.19178093156309156,1
6565,20237152,5,253.34,0.6,3,1,1,-1.0000000000000004,5,1.791759469228055,5.5386719545926,0.19178093156309156,1
6566,20231421,5,177.78,0.4,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,5.186155999659706,0.19178093156309156,1
6567,20235498,5,130.19,0.6,1,3,1,-4.648018717737731e-16,5,1.791759469228055,4.876646654092939,0.19178093156309156,1
6568,20232421,5,160.61,1.0,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.085186025360552,0.19178093156309156,1
6569,20234729,5,205.8,0.6,1,0,4,1.4999999999999998,5,1.791759469228055,5.331752142634274,0.19178093156309156,1
6570,20230259,5,226.71,0.6,2,2,1,-0.5000000000000004,5,1.791759469228055,5.428072889540573,0.19178093156309156,1
6571,20233980,5,123.97,0.8,2,2,1,-0.5000000000000004,5,1.791759469228055,4.828073708497692,0.19178093156309156,1
6572,20235996,5,217.75,0.8,1,2,2,0.4999999999999998,5,1.791759469228055,5.387929525237724,0.19178093156309156,1
6573,20234437,5,292.27,0.4,2,2,1,-0.5000000000000004,5,1.791759469228055,5.68109368640151,0.19178093156309156,1
6574,20234496,5,219.74,0.2,4,0,1,-1.500000000000001,5,1.791759469228055,5.396985538344738,0.19178093156309156,1
6575,20236448,5,215.16,0.4,4,1,0,-2.000000000000001,5,1.791759469228055,5.376018874211889,0.19178093156309156,1
6576,20235558,5,171.14,0.0,5,0,0,-2.5000000000000013,5,1.791759469228055,5.148308099221328,0.19178093156309156,1
6577,20233955,5,303.96,0.2,4,0,1,-1.500000000000001,5,1.791759469228055,5.720180620465837,0.19178093156309156,1
6578,20240489,5,362.4,1.0,5,0,0,-2.5000000000000013,5,1.791759469228055,5.895504155962071,0.19178093156309156,1
6579,20230933,5,274.78,1.0,4,1,0,-2.000000000000001,5,1.791759469228055,5.619603446413595,0.19178093156309156,1
6580,20235847,5,110.9,1.0,2,3,0,-1.0000000000000007,5,1.791759469228055,4.71760561531788,0.19178093156309156,1
6581,20230204,5,262.96,0.4,4,1,0,-2.000000000000001,5,1.791759469228055,5.575797576515221,0.19178093156309156,1
6582,20231140,5,170.34,0.8,5,0,0,-2.5000000000000013,5,1.791759469228055,5.143649886535898,0.19178093156309156,1
6583,20232145,5,292.92,0.0,4,1,0,-2.000000000000001,5,1.791759469228055,5.683307621466816,0.19178093156309156,1
6584,20234960,5,151.29,1.0,3,1,1,-1.0000000000000004,5,1.791759469228055,5.0257865978636,0.19178093156309156,1
6585,20236315,5,85.26,0.0,2,3,0,-1.0000000000000007,5,1.791759469228055,4.457365991219697,0.19178093156309156,1
6586,20232271,5,170.56,0.6,4,0,1,-1.500000000000001,5,1.791759469228055,5.14493305964868,0.19178093156309156,1
6587,20236204,5,155.35,1.0,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.05209708390385,0.19178093156309156,1
6588,20230569,5,342.28,0.6,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,5.8385464406832694,0.19178093156309156,1
6589,20237480,5,139.72,0.8,2,2,1,-0.5000000000000004,5,1.791759469228055,4.946772100429302,0.19178093156309156,1
6590,20237055,5,157.48,0.8,2,2,1,-0.5000000000000004,5,1.791759469228055,5.0656284023902955,0.19178093156309156,1
6591,20230567,5,181.65,0.4,4,1,0,-2.000000000000001,5,1.791759469228055,5.207571753241291,0.19178093156309156,1
6592,20234241,5,265.01,0.4,4,1,0,-2.000000000000001,5,1.791759469228055,5.583533902060025,0.19178093156309156,1
6593,20232133,5,162.13,0.0,4,1,0,-2.000000000000001,5,1.791759469228055,5.0945474289482116,0.19178093156309156,1
6594,20240027,5,355.46,0.4,5,0,0,-2.5000000000000013,5,1.791759469228055,5.876222031595705,0.19178093156309156,1
6595,20236558,5,91.24,0.6,5,0,0,-2.5000000000000013,5,1.791759469228055,4.524393875960803,0.19178093156309156,1
6596,20235474,5,103.8,0.4,2,2,1,-0.5000000000000004,5,1.791759469228055,4.6520537718869415,0.19178093156309156,1
6597,20236413,5,295.1,0.4,2,0,3,0.4999999999999997,5,1.791759469228055,5.690697235107546,0.19178093156309156,1
6598,20232105,5,146.82,0.8,4,0,1,-1.500000000000001,5,1.791759469228055,4.995995317356741,0.19178093156309156,1
6599,20232357,5,143.01,0.6,4,0,1,-1.500000000000001,5,1.791759469228055,4.969882741609291,0.19178093156309156,1
6600,20234664,5,153.69,0.6,2,2,1,-0.5000000000000004,5,1.791759469228055,5.041423114248573,0.19178093156309156,1
6601,20230961,5,294.25,0.6,5,0,0,-2.5000000000000013,5,1.791759469228055,5.687822455077471,0.19178093156309156,1
6602,20242421,4,125.2,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,4.837867950107113,0.15995369062774017,1
6603,20242861,4,138.6,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,4.938781190328272,0.15995369062774017,1
6604,20242881,4,163.2,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.101085197018328,0.15995369062774017,1
6605,20242728,4,128.5,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,4.863680881139593,0.15995369062774017,1
6606,20242620,4,81.7,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,4.415219602029645,0.15995369062774017,1
6607,20242528,4,192.8,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.266826699456666,0.15995369062774017,1
6608,20242638,4,247.5,0.5,0,0,4,2.0000000000000004,0,1.6094379124341003,5.5154428455366835,0.15995369062774017,1
6609,20242529,4,163.7,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.104125637183595,0.15995369062774017,1
6610,20242844,4,102.43,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,4.638895055389712,0.15995369062774017,1
6611,20242882,4,168.5,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.1328529268205045,0.15995369062774017,1
6612,20242875,4,241.5,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.491001710377538,0.15995369062774017,1
6613,20241906,4,227.6,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.43197375136071,0.15995369062774017,1
6614,20242743,4,111.5,0.5,0,0,4,2.0000000000000004,0,1.6094379124341003,4.722953221644475,0.15995369062774017,1
6615,20241149,4,185.4,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.2278949022514904,0.15995369062774017,1
6616,20242552,4,127.4,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,4.855150391255861,0.15995369062774017,1
6617,20242793,4,393.3,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.977112040883582,0.15995369062774017,1
6618,20241808,4,97.47,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,4.589751933259711,0.15995369062774017,1
6619,20242622,4,245.8,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.508578292031233,0.15995369062774017,1
6620,20242710,4,225.7,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.423627557513483,0.15995369062774017,1
6621,20242846,4,217.25,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.385641194719711,0.15995369062774017,1
6622,20242682,4,159.5,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.07829394257007,0.15995369062774017,1
6623,20242555,4,167.72,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.1282405361705194,0.15995369062774017,1
6624,20242711,4,119.2,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,4.789157022101107,0.15995369062774017,1
6625,20242744,4,167.9,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.129306823813755,0.15995369062774017,1
6626,20242378,4,182.1,0.5,0,0,4,2.0000000000000004,0,1.6094379124341003,5.210032451680465,0.15995369062774017,1
6627,20242599,4,271.4,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.607271574275357,0.15995369062774017,1
6628,20242790,4,208.3,0.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.343768629451954,0.15995369062774017,1
6629,20231416,4,204.8,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.326904823399949,0.15995369062774017,1
6630,20232099,4,204.6,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.32593253358101,0.15995369062774017,1
6631,20242687,4,324.7,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.785976712282188,0.15995369062774017,1
6632,20242624,4,347.3,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.853064177371955,0.15995369062774017,1
6633,20242655,4,220.9,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.402226829938548,0.15995369062774017,1
6634,20242429,4,156.0,0.25,0,0,4,2.0000000000000004,0,1.6094379124341003,5.056245805348308,0.15995369062774017,1
6635,20242285,4,152.2,0.5,0,0,4,2.0000000000000004,0,1.6094379124341003,5.0317442573064906,0.15995369062774017,1
6636,20241689,4,152.4,0.5,0,0,4,2.0000000000000004,0,1.6094379124341003,5.0330488889331555,0.15995369062774017,1
6637,20242487,4,261.7,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.571012696691494,0.15995369062774017,1
6638,20231489,4,290.5,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,5.675040005790547,0.15995369062774017,1
6639,20237596,4,184.47,1.0,0,0,4,2.0000000000000004,0,1.6094379124341003,5.222893143901196,0.15995369062774017,1
6640,20242543,4,113.4,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,4.739701078945697,0.15995369062774017,1
6641,20242100,4,39.55,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,3.702535780561422,0.15995369062774017,1
6642,20242116,4,72.5,0.75,0,0,4,2.0000000000000004,0,1.6094379124341003,4.297285406218791,0.15995369062774017,1
6643,20241997,4,241.7,0.25,0,0,4,2.0000000000000004,0,1.6094379124341003,5.491826112732555,0.15995369062774017,1
